"","accession","Description","Protein.FDR.Confidence.Combined","Exp.q.value.Combined","Sum.PEP.Score","Coverage.in.Percent","Number.of.Peptides","Number.of.PSMs","Number.of.Unique.Peptides","B12_4_1_A","noB12_4_1_A","B12_12_3_A","noB12_12_3_A","pool2_A","B12_12_1_B","noB12_12_2_B","B12_4_2_B","noB12_4_2_B","B12_4_3_B","pool1_B","pool2_B"
"1246","OEU16169.1","TPR-like protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.631,6,3,5,3,37.4942340837442,30.7291004185613,39.9271688862517,34.8334134368604,27.8481219568242,35.3781716767772,32.9212024399413,34.7096295357814,31.7251829596488,34.8403482364903,25.9588313058418,29.7851918692743
"1248","OEU17245.1","hypothetical protein FRACYDRAFT_225189 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.622,12,3,4,3,2.44087536541805,4.92865664393122,3.81504212269077,8.12427897506824,4.6705281827858,6.2279046811448,7.29990707252683,3.86422092965709,3.90546114149449,3.70330759384237,4.61217771279488,4.73383339337388
"1249","OEU15991.1","hypothetical protein FRACYDRAFT_186488 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.619,7,1,3,1,11.5652108420756,10.781344438585,13.8355235206896,9.22913690587509,10.3476764933245,9.36981151000062,9.9620554354791,10.5623088236944,10.6533028419766,9.82884563265482,10.0249999120468,10.6836186060274
"1251","OEU10695.1","P-loop containing nucleoside triphosphate hydrolase protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.617,5,3,7,3,11.7473250916312,12.8591756077921,11.0019363257933,7.53039557733208,6.24391352132497,5.7176295024815,14.0795867364392,7.56873277259432,4.94883710286684,4.76487160195332,6.97602509275979,5.50884103432102
"1252","OEU15780.1","chlorophyll a/b-binding protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.615,7,2,6,2,8.40100987235109,3.36743635002267,3.6279263648953,8.68568198082138,5.58437889821301,5.92210832624203,4.88516196497311,9.26460563215351,4.74972591241671,7.73423490728455,5.10232008858296,6.07723986445811
"1254","OEU16950.1","hypothetical protein FRACYDRAFT_186122 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.604,2,2,3,2,5.77463830865509,4.48937706668796,5.07432895123184,4.3814405538901,3.44939593646867,3.15933151422936,4.64637614359167,3.72609209664359,1.86608987339336,5.5392973815719,2.57712234612045,4.33513912039627
"1261","OEU17082.1","hypothetical protein FRACYDRAFT_238967 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.574,9,3,5,3,12.071768314687,10.6479076752844,10.3324466254319,9.93339307480565,9.00360319944366,9.73843027073153,8.23262094311444,6.65570268423941,7.21978725048691,6.90666310979446,10.6935891024256,7.30184315701566
"1262","OEU16830.1","hypothetical protein FRACYDRAFT_269118 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.566,12,3,6,3,11.4353372948219,13.1135992985726,9.06247589108416,7.93398855000075,6.85959412851201,8.1956978052673,6.70727804537873,6.29713365091854,8.82046135367117,9.81609214513388,7.10490259243016,6.61764641912217
"1265","OEU14318.1","hypothetical protein FRACYDRAFT_269564 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.511,10,2,3,2,5.25665565630281,5.11715192228349,3.61145211747618,3.94790612950877,5.27701770079116,5.22624820057517,5.60448876974667,6.01346172482129,8.27656300082475,6.87243713800777,4.91901078662185,5.6440784394477
"1271","OEU19615.1","putative aspartyl aminopeptidase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.483,5,3,5,3,12.2842265457256,5.56623104993004,10.3354113794577,12.1673894071812,16.7032512273409,20.6324220582438,11.3863032770382,23.2629857230824,17.7858864651901,23.7553324275573,14.7728233162455,18.6717694011252
"1274","OEU08138.1","peptidase M24A, methionine aminopeptidase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.462,4,2,2,2,10.0589823359267,9.50403113212649,7.4043953782357,6.5734809980303,8.05106549097955,9.07468948122454,8.98288085029019,10.3077153225751,9.48117984699203,9.67791977597782,9.87957890630653,6.20826926659437
"1276","OEU18848.1","methylenetetrahydrofolate reduct [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.449,5,2,4,2,3.16290064266527,4.37009537655718,1.71205333410516,2.63718902320123,3.78625868467622,3.50759894363423,9.21556543587311,3.70801773573591,4.25619251841512,2.24215805384739,4.52566424320641,3.04156197700854
"1277","OEU15277.1","Dihydroorotate dehydrogenase A, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.448,9,3,7,3,5.23021195136105,8.74185489448984,8.46116835941459,6.48161296965324,5.60389443338893,6.73717230002694,6.58459445216676,5.40920804894758,5.90226701901826,3.66333073005492,4.96319074376711,6.25729507838784
"1278","OEU21008.1","hypothetical protein FRACYDRAFT_206171 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.445,7,3,5,3,5.95046729238024,4.57157198739859,2.58914129092821,3.0470314682521,3.76708270927086,7.032664624709,6.28470118491479,6.72645259026178,2.9498793452177,2.99698756550948,2.70285336500679,4.84734280002046
"1283","OEU22263.1","RNA-binding domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.415,13,2,4,2,8.93794890990516,10.5168448467953,4.89266476075377,2.04726526014847,10.4406199207334,15.7421134558892,4.31414101763327,11.1824464472697,9.35438110112597,15.2060260436407,10.2756391371679,10.6170853453466
"1284","OEU12309.1","hypothetical protein FRACYDRAFT_211004 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.411,3,2,5,2,4.53518145228245,10.0784792470539,4.52704729716535,4.38051761261727,8.39797585115129,8.58687859916337,7.66133797590838,8.71441881067121,7.40941842239112,6.32330448669804,8.82562977113655,7.97292989929717
"1285","OEU13400.1","PLP-dependent transferase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.398,2,1,3,1,13.5342208710329,9.74361733247571,14.15550470641,10.1159715046598,8.57379250628288,12.6074250162862,4.26943116084627,8.74551064777455,9.16314116421139,10.7967844730744,8.14741339403481,9.01304446289274
"1286","OEU17976.1","transaldolase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.392,7,2,4,2,17.7272475500408,26.5952137342767,10.5170768604325,15.9047749262857,13.9837451759502,14.4123431309758,15.8233972299542,15.3740357619422,16.038590956864,10.7043775336165,13.5650793075543,14.4201321313233
"1288","OEU14752.1","hypothetical protein FRACYDRAFT_157073, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.388,4,2,2,2,14.150703481725,10.5006144958755,14.8781719100587,15.1831634379091,16.1421914607905,15.7284357107509,18.1797345542552,16.5939463686328,16.6768050298558,13.004064187048,16.960843306741,15.3285923314171
"1289","OEU13881.1","hypothetical protein FRACYDRAFT_262424 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.385,2,3,6,3,4.72938517073826,3.08053360740915,9.33718705385602,11.8198733286605,9.98672612251781,16.9534462220102,22.3995075563466,4.96936973617492,4.82223615905267,4.31656151329449,5.34137529256566,14.6961559177958
"1290","OEU18901.1","acyltransferase, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.373,12,3,3,3,41.4852004845754,37.850046346806,24.8795231855385,21.4016499405492,26.7159096363153,31.6902915550805,20.7534784476371,31.4186284552475,37.8339558118672,37.4838203333621,25.235567632235,28.2381587399019
"1297","OEU15079.1","N-terminal nucleophile aminohydrolase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.336,11,3,8,3,30.7445628446219,27.81359276711,27.001305833244,21.3758250204216,19.6095424436173,21.629146646616,17.0837811773121,18.2599239284371,23.2409938426021,17.922846633187,20.1846149021651,19.0455703988058
"1298","OEU13595.1","Calreticulin [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.333,6,3,6,3,14.8159525515452,15.9396276650262,17.2469873792931,27.7044032468926,22.7086096182533,19.4714489769799,22.0959375953165,15.7660401345233,17.8719253047904,17.1751424109125,25.3407239900104,20.066087684409
"1299","OEU08050.1","nucleic acid-binding protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.321,12,2,7,2,8.27193218005099,11.1025619149236,10.5222003693968,11.4950648210019,10.1084959340226,11.4803484719946,14.5096504993822,8.56559849792385,9.48968589421341,10.2739961670482,10.9180056783,9.29863806712241
"1300","OEU16937.1","BCCT-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.321,1,1,3,1,18.3795686681643,21.8218708839868,19.5322269551149,22.5082991078037,18.0941200690021,25.3447321945508,16.8080737309629,23.1108271099627,20.9821370405699,20.5213695596384,21.1170620591373,15.0519332940145
"1301","OEU21429.1","triose-phosphate isomerase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.32,5,1,2,1,17.4897943522824,19.2969193260543,17.2146448478098,19.6421158610866,18.7269153596296,19.6715015635039,16.6327475936669,19.1387164080949,21.9316571246287,20.7964359220598,18.1738424555041,19.3036302668566
"1305","OEU09913.1","bicarbonate transporter [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.313,2,1,2,1,8.09725342774205,4.73328260519722,9.08625434444925,10.8725920355334,5.51061765783306,6.44189487207993,4.02244714096355,6.6498849828289,4.83735591350288,5.92135591679531,7.52142901961161,3.48104713013766
"1306","OEU15364.1","UAF-1 protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.309,17,2,3,2,7.95670115469452,12.6186967491168,7.8788181304721,7.42044445438258,7.40245871972232,13.0545133973225,11.8455708148672,8.84642830275023,11.9594382044166,8.21643830431962,7.44313065053838,7.36806432310058
"1307","OEU22428.1","hypothetical protein FRACYDRAFT_232587 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.309,4,2,4,2,7.73371643751139,7.98617844747782,10.1081417241544,9.96160482312846,9.66364970333015,10.7825445455466,14.9075564063934,9.51008347568535,6.80820119185507,7.29125275074906,10.7637377840524,8.55936940891396
"1309","OEU20872.1","hypothetical protein FRACYDRAFT_234504 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.293,3,2,2,2,12.756464168365,3.91014304010657,12.9011317514459,10.4898651730057,8.56863847133496,10.5429515515645,6.60574066970547,8.70638037708378,7.55976190746109,6.78479150995829,9.23559938967535,7.90161002220088
"1313","OEU13373.1","hypothetical protein FRACYDRAFT_241709 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.269,6,2,4,2,6.49444175756642,7.75540579822128,6.92824864780305,4.48337755123789,6.45841604010735,6.06422478208667,2.83303908283365,7.79805332106582,5.88244641717162,6.07946534658747,6.19749670010362,6.7283191926053
"1316","OEU11855.1","phosphoglycerate mutase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.263,4,1,5,1,13.2793537750139,5.59682813167149,11.8602167382951,15.0797880328211,11.8127986918835,4.73443019779528,19.3054259291437,4.06045183086388,4.62320271013965,4.9617750048933,10.7826749724555,12.86589569944
"1318","OEU15584.1","hypothetical protein FRACYDRAFT_240277 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.252,6,2,3,2,23.2830111093395,28.2346262023534,31.9109203175121,21.8083520760517,24.90152561519,26.1918114579001,22.2996917331168,23.8927070002204,23.2566287853655,27.599854245628,25.8846667905702,23.9294886466728
"1319","OEU18184.1","hypothetical protein FRACYDRAFT_236455 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.252,2,2,5,2,10.7130749650735,10.788184027493,11.1531058755444,8.1086638295336,11.5213555306561,15.1533083008783,8.89473819710086,6.90549607238166,14.1937324121269,12.7249103771995,8.40735962609923,14.6827136087004
"1320","OEU18049.1","hypothetical protein FRACYDRAFT_261049 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.251,2,2,3,2,13.147707502899,14.5061883459419,17.0148445995058,9.64532649040557,10.10281703036,10.7508814336414,11.8961219235268,10.9618566196474,11.3250416458256,9.8750614794193,11.4293765543246,8.76978681090328
"1325","OEU20988.1","transaldolase [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.228,6,2,4,2,4.61111437368421,6.29304072354631,5.09888987532931,0.828292036361442,4.20152539213016,4.44387072158381,2.84257184294076,5.25900926960366,4.06435953617961,6.21952816476578,4.45168511778487,3.95224210232104
"1327","OEU06942.1","protein serine/threonine phosphatase 2C [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.225,5,2,4,2,3.2877169123729,3.01394632693391,4.02390816092482,5.51199460246008,3.90834320945744,2.17567247198525,6.99939888113985,4.08886584959709,3.65037813093986,3.18945877620067,4.1410468048882,3.67645489223303
"1331","OEU12434.1","hypothetical protein FRACYDRAFT_270636 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.14,5,2,4,2,36.5161864176818,24.6661261654546,10.0350083690317,9.32626236509403,8.47638997487254,8.95348261477747,10.4743366398,6.88368785303079,7.462374599264,6.659867243286,9.02724473797176,7.92675714497235
"1332","OEU18569.1","hypothetical protein FRACYDRAFT_182589 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.137,7,2,4,2,6.34062041071306,13.9785570871082,5.66301143868996,3.57149713920227,7.22534090431857,6.23144619763624,10.4121680528984,11.8181088588485,9.76920498392585,10.5233743135966,8.83177325844125,5.60649933681349
"1333","OEU18903.1","hypothetical protein FRACYDRAFT_182950 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.134,12,3,4,3,5.65876629707105,7.02075342838675,6.2573651054196,7.77309150883887,3.65918058739706,2.66439866817798,3.66311520499987,5.50259008045485,5.28093250658692,6.14884504431355,3.67591291765501,3.64559126785069
"1334","OEU14596.1","hypothetical protein FRACYDRAFT_269618 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.128,14,2,4,2,16.8429361156749,18.4771695765337,16.7395415738092,11.0153979676019,13.7574368241948,17.5537200515097,14.4217200284171,14.9650907526645,17.8772771015517,16.8674597970431,13.8347725294014,13.6917472180138
"1335","OEU07611.1","hypothetical protein FRACYDRAFT_251033 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.128,8,2,3,2,6.51368448019279,7.3283955000676,9.07895140115169,9.63570339876271,9.86862157316031,9.29481042084437,10.424731110675,7.38337731015296,6.28500251107896,7.06440082801938,11.9855658258264,7.73564149085333
"1336","OEU17061.1","thioredoxin f [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.127,12,2,3,2,21.5345935207128,11.5640618090382,23.0505196112749,10.2134244077184,10.5525500617522,10.8241548153851,14.6761925164207,8.32988414244274,10.0086463234888,7.6348809338598,9.42667136515657,11.7013842986398
"1341","OEU13060.1","P-loop containing nucleoside triphosphate hydrolase protein, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.064,4,3,5,3,11.8031486423886,8.83092808863012,10.2568578723328,10.3346785479319,11.1250840072078,7.98440771658146,11.0253826568445,10.7916659700305,11.0107127578565,8.1661806173933,9.72835472645754,12.5484960976559
"1345","OEU11625.1","eukaryotic release factor 1 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.055,4,2,3,2,3.15484365317897,3.8358876593709,2.5672305304062,2.61350041903427,4.24082256734412,4.38912360818517,3.97134457005594,3.72850019967821,5.42447953189632,7.01413488654701,5.72329278523627,2.74468479012924
"1346","OEU12608.1","hypothetical protein FRACYDRAFT_191170 [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.038,9,2,3,2,8.10315740847062,6.27249469833653,6.92252933342174,7.29644277410617,7.53871322416391,11.4381853959401,8.76143146473212,10.469043863711,8.34495479781886,9.4956062867008,5.30132342765989,9.8094574661114
"1349","OEU13647.1","protein serine/threonine phosphatase 2C, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.032,11,2,3,2,6.7214194558353,4.37806559958452,5.29686642219308,4.91301476176069,5.36900065708449,5.18177424765094,5.24461653654851,4.16187855743915,7.06479907739621,4.82336109605786,4.92281755171047,5.82536481284671
"1352","OEU13670.1","hypothetical protein FRACYDRAFT_269903, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,6.028,8,2,4,2,7.86623522838566,7.26857999561639,6.94389408867736,6.25125419670763,6.0974876923295,6.80922468160499,4.93380432693482,7.41137016691173,7.60906575531199,8.75235992838907,4.84999974563165,7.36530233078958
"1355","OEU10734.1","hypothetical protein FRACYDRAFT_246540 [Fragilariopsis cylindrus CCMP1102]","High",0.001,5.996,7,3,4,3,2.23668913265989,4.42463022528746,4.51322913437194,2.49993511306794,4.49969662975643,3.73252295762103,7.78294567535853,8.35088584310742,3.91405426172044,3.49937272365662,5.12326752291507,3.87285646292475
"1356","OEU21333.1","Exo70-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,5.994,10,2,3,2,3.7717028566397,2.45673739557693,5.61438130575832,5.765468655547,5.17349049884252,3.14595338384938,5.39781800886992,6.27709446616165,5.24405611361982,3.39307815155229,5.0875553355465,5.26516599088072
"1361","OEU21811.1","hypothetical protein FRACYDRAFT_178847, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,5.957,2,1,4,1,3.11739406277962,4.64124946779742,2.78424461533722,3.06339727991519,2.06164377113212,2.00577588766618,1.98548345357367,2.40776071972238,2.70427734625057,2.52484843083945,2.37192866178749,1.7495701590306
"1363","OEU20096.1","hypothetical protein FRACYDRAFT_236164 [Fragilariopsis cylindrus CCMP1102]","High",0.001,5.949,4,2,3,2,3.63723393306774,4.56907438488499,5.22085222810175,12.7980598714,2.72615672002972,1.81298030902919,3.29017037754466,2.59755071985766,3.25912222400922,2.56742943272515,2.29707686295521,3.16280225232765
"1371","OEU15517.1","hypothetical protein FRACYDRAFT_269396 [Fragilariopsis cylindrus CCMP1102]","High",0.001,5.908,37,3,3,3,5.52761608397829,6.57085685855199,9.62693784125044,9.13780969683355,7.0796970138111,10.04766629257,6.07033721697693,4.27435591265512,8.14074952946201,6.80269480803382,6.99284498758035,7.17404065836803
"1374","OEU17550.1","ATPase, V0 complex, subunit D [Fragilariopsis cylindrus CCMP1102]","High",0.001,5.899,5,2,5,2,13.0417059872221,14.6240441041154,11.4268019683569,11.2825169613257,12.0239737693978,12.0856382114153,11.619592875867,10.2796954633695,11.6121022174881,10.868961426342,10.8685032327255,13.2040934252481
"1375","OEU21102.1","hypothetical protein FRACYDRAFT_180167 [Fragilariopsis cylindrus CCMP1102]","High",0.001,5.894,7,3,5,3,7.54030290166827,7.77035965301171,8.54375133492149,9.98899844545661,8.89165611763344,7.57694738953022,8.04324180353909,9.32367272061991,9.56205951093515,8.29738454366122,8.90839521367757,8.88283740917832
