Name
fcy:FRACYDRAFT_135771 K02320 DNA polymerase alpha subunit A [EC:2.7.7.7] | (GenBank) DNA_pol_B-domain-containing protein 
fcy:FRACYDRAFT_233695 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233698 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233700 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233701 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233709 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233710 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233711 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233716 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233717 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233718 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233720 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233723 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233724 no KO assigned | (GenBank) alkaline phosphatase-like protein 
fcy:FRACYDRAFT_233726 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233727 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233728 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233729 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233731 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233732 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233734 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233736 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233737 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233738 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233740 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233741 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233743 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233745 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233747 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233748 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233749 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233750 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233752 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233753 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233756 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233758 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233759 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233760 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233761 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233763 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233765 K15437 aminoacyl tRNA synthase complex-interacting multifunctional protein 1 | (GenBank) hypothetica 
fcy:FRACYDRAFT_233766 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233768 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233771 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233772 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233773 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233774 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233781 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233783 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233784 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233786 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233787 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233791 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233792 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233793 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233794 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233796 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233797 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233799 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233801 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233802 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233803 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233808 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233809 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233810 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233811 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233812 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233813 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233814 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233815 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233816 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233817 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233818 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233819 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233821 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233823 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233824 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233825 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233826 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233827 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233828 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233829 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233830 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233833 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233834 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233835 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233836 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233838 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233840 no KO assigned | (GenBank) DHQS3; 3-dehydroquinate synthase 
fcy:FRACYDRAFT_233841 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233845 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233849 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233852 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233855 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_233856 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233857 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233859 no KO assigned | (GenBank) PSY3; Phytoene synthase 
fcy:FRACYDRAFT_233860 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233866 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233878 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233880 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233883 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233888 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233889 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233895 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233896 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233901 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233904 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233927 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233957 no KO assigned | (GenBank) Clavaminate synthase-like protein 
fcy:FRACYDRAFT_233971 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233991 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_233992 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234011 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234012 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234013 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234014 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234038 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234049 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234052 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234053 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234055 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234063 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234064 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234065 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234071 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234072 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234073 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234075 K11339 mortality factor 4-like protein 1 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234078 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234082 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234101 K16547 protein NEDD1 | (GenBank) WD40 repeat-like protein 
fcy:FRACYDRAFT_234103 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234106 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234107 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234116 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234119 K22210 D-glutamate cyclase [EC:4.2.1.48] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234137 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234138 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234146 K12486 stromal membrane-associated protein | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234147 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234161 no KO assigned | (GenBank) phosphoglycerate mutase-like protein 
fcy:FRACYDRAFT_234162 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234170 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234172 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234174 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234188 K15128 mediator of RNA polymerase II transcription subunit 6 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234194 K14567 U3 small nucleolar RNA-associated protein 14 | (GenBank) small-subunit processome 
fcy:FRACYDRAFT_234197 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234199 no KO assigned | (GenBank) alpha/beta-hydrolase 
fcy:FRACYDRAFT_234205 no KO assigned | (GenBank) PTPLA-domain-containing protein 
fcy:FRACYDRAFT_234210 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234211 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234212 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234213 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234217 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234220 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234222 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234237 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234244 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234245 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234246 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234248 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234249 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234255 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234262 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234266 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234269 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234271 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234273 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234277 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234278 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234281 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234294 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234296 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_234298 K10364 capping protein (actin filament) muscle Z-line, alpha | (GenBank) subunits of heterodimeric a "
fcy:FRACYDRAFT_234300 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234304 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234306 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234311 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234313 K13806 sn1-specific diacylglycerol lipase [EC:3.1.1.116] | (GenBank) alpha/beta-hydrolase 
fcy:FRACYDRAFT_234317 no KO assigned | (GenBank) Clc chloride channel 
fcy:FRACYDRAFT_234321 K02902 large subunit ribosomal protein L28 | (GenBank) Ribosomal_L28-domain-containing protein 
fcy:FRACYDRAFT_234325 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234326 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234330 no KO assigned | (GenBank) RCC1/BLIP-II protein 
fcy:FRACYDRAFT_234332 K15436 transportin-3 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234333 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234336 K01205 alpha-N-acetylglucosaminidase [EC:3.2.1.50] | (GenBank) ANAG1; putative alpha-N-acetylglucosa 
fcy:FRACYDRAFT_234338 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234339 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234341 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234343 no KO assigned | (GenBank) amidophosphoribosyltransferase 
fcy:FRACYDRAFT_234348 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234350 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234354 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234355 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234360 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234361 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234364 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234365 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234367 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234368 no KO assigned | (GenBank) RCC1/BLIP-II protein 
fcy:FRACYDRAFT_234372 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234376 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234378 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234394 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234395 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234397 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234398 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234406 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234408 no KO assigned | (GenBank) Ni_hydr_CYTB-domain-containing protein 
fcy:FRACYDRAFT_234409 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234416 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234417 no KO assigned | (GenBank) TPR-like protein 
fcy:FRACYDRAFT_234422 no KO assigned | (GenBank) P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_234424 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234426 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234433 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234435 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234440 K15456 protein KTI12 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234444 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234448 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234453 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234457 K15198 transcription factor TFIIIB component B'' | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234458 K14801 pre-rRNA-processing protein TSR4 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234461 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234464 no KO assigned | (GenBank) DUF389-domain-containing protein 
fcy:FRACYDRAFT_234466 no KO assigned | (GenBank) GT1; putative glucosyltransferase 
fcy:FRACYDRAFT_234471 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234474 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234480 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234481 K02366 glucuronyl/N-acetylglucosaminyl transferase EXT1 [EC:2.4.1.224 2.4.1.225] | (GenBank) hypothe 
fcy:FRACYDRAFT_234482 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234483 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234484 no KO assigned | (GenBank) WD40 repeat-like protein 
fcy:FRACYDRAFT_234489 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234495 K21249 UV radiation resistance-associated gene protein | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234497 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234498 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234499 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234500 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234504 K15732 RNA polymerase II subunit A C-terminal domain phosphatase [EC:3.1.3.16] | (GenBank) hypotheti 
"fcy:FRACYDRAFT_234505 K14713 solute carrier family 39 (zinc transporter), member 7 | (GenBank) zinc transporter "
fcy:FRACYDRAFT_234510 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234514 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234516 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234523 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234527 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234535 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234536 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234537 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234540 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234552 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234554 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234555 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_234556 K11353 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13 | (GenBank) hypothetical protei 
fcy:FRACYDRAFT_234557 no KO assigned | (GenBank) TPR-like protein 
